annotation_id,persona_id,image_id,predicted_sentiment,caption_topic,just_topic
pb22fbd19_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,15,61
pb22fbd19_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,26,180
pb22fbd19_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,103,-1
pb22fbd19_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,SlightlyPositive,64,-1
pb22fbd19_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,27,15
pb22fbd19_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,2,-1
pb22fbd19_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,-1,-1
pb22fbd19_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Neutral,17,-1
pb22fbd19_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,-1,-1
pb22fbd19_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,173,10
pb22fbd19_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,98,27
pb22fbd19_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,-1,140
pb22fbd19_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,-1,-1
pb22fbd19_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,-1,-1
pb22fbd19_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,0,-1
pb22fbd19_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,24,154
pb22fbd19_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,-1,126
pb22fbd19_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,31,6
pb22fbd19_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,-1,104
pb22fbd19_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,4,-1
pb22fbd19_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,44,-1
pb22fbd19_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,127,-1
pb22fbd19_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,-1,-1
pb22fbd19_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,-1,0
pb22fbd19_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,51,16
pb22fbd19_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,8,-1
pb22fbd19_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,73,-1
pb22fbd19_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,96,100
pb22fbd19_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,-1,-1
pb22fbd19_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Neutral,13,-1
pb22fbd19_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,188,179
pb22fbd19_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,16,-1
pb22fbd19_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,80,140
pb22fbd19_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,-1,-1
pb22fbd19_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,83,-1
pb22fbd19_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,-1,-1
pb22fbd19_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,36,-1
pb22fbd19_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,b22fbd19-bd31-4bc7-af27-0071acc40a80,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,-1,-1
pb2882b35_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,20,-1
pb2882b35_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,116,29
pb2882b35_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,33,-1
pb2882b35_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,12,-1
pb2882b35_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,SlightlyPositive,-1,-1
pb2882b35_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Neutral,99,-1
pb2882b35_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,46,-1
pb2882b35_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,-1,-1
pb2882b35_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,168,2
pb2882b35_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,108,-1
pb2882b35_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,SlightlyPositive,143,-1
pb2882b35_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,59,70
pb2882b35_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,3,5
pb2882b35_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,10,20
pb2882b35_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,-1,51
pb2882b35_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,-1,84
pb2882b35_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,-1,-1
pb2882b35_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,32,47
pb2882b35_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,39,85
pb2882b35_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,SlightlyPositive,226,91
pb2882b35_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,-1,-1
pb2882b35_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,35,41
pb2882b35_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,-1,42
pb2882b35_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,13,-1
pb2882b35_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,189,156
pb2882b35_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,141,-1
pb2882b35_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,120,-1
pb2882b35_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,22,-1
pb2882b35_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,192,-1
pb2882b35_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,228,123
pb2882b35_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,118,172
pb2882b35_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,-1,-1
pb2882b35_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,225,147
pb2882b35_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,SlightlyNegative,155,1
pb2882b35_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,SlightlyNegative,200,74
pb2882b35_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,49,80
pb2882b35_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,SlightlyNegative,232,16
pb2882b35_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,3
pb2882b35_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,SlightlyNegative,154,-1
pb2882b35_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Neutral,170,-1
pb2882b35_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Neutral,122,169
pb2882b35_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,13,144
pb2882b35_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,SlightlyNegative,128,111
pb2882b35_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,45,119
pb2882b35_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,161,-1
pb2882b35_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,-1,-1
pb2882b35_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,71,-1
pb2882b35_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,110,3
pb2882b35_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,SlightlyNegative,84,37
pb2882b35_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,b2882b35-7ff3-43c7-bdb7-4b1d9db700dd,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,SlightlyNegative,114,117
pb2ec7714_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,SlightlyPositive,20,12
pb2ec7714_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,SlightlyPositive,197,69
pb2ec7714_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,54,-1
pb2ec7714_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Neutral,110,-1
pb2ec7714_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Neutral,11,46
pb2ec7714_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Neutral,99,-1
pb2ec7714_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Neutral,-1,-1
pb2ec7714_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,SlightlyNegative,148,-1
pb2ec7714_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,SlightlyPositive,38,153
pb2ec7714_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,SlightlyPositive,184,-1
pb2ec7714_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Neutral,-1,-1
pb2ec7714_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Neutral,-1,-1
pb2ec7714_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,15,61
pb2ec7714_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,229,180
pb2ec7714_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,SlightlyPositive,103,-1
pb2ec7714_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,SlightlyPositive,64,75
pb2ec7714_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,7,15
pb2ec7714_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,2,-1
pb2ec7714_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,SlightlyNegative,50,83
pb2ec7714_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Neutral,17,182
pb2ec7714_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Neutral,-1,-1
pb2ec7714_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,173,-1
pb2ec7714_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Neutral,171,-1
pb2ec7714_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Positive,-1,-1
pb2ec7714_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,66,-1
pb2ec7714_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,SlightlyNegative,141,-1
pb2ec7714_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,SlightlyPositive,0,-1
pb2ec7714_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Neutral,24,154
pb2ec7714_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,b2ec7714-87d1-4c7b-9a0f-e455c26c5a1d,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,19,126
